,subject,nll,bic,model,alpha,gamma,phi,beta
31,31,86.04303549362143,193.75047259606055,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.05435004555483205,1.0,0.0,1.1463889564374061
