,subject,nll,bic,model,alpha,gamma,phi,beta
16,16,152.5947731181135,326.8539478450447,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.7179402097337853,0.6832537293744815,0.0,0.16361675562145925
