,subject,nll,bic,model,alpha,gamma,phi,beta
36,36,155.67612590997214,333.01665342876197,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.1456952481416195,1.0,0.0,1.3443554262644695
