,subject,nll,bic,model,alpha,gamma,phi,beta
32,32,179.59282495699523,380.85005152280814,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,1.093130801964248,1.0,0.0,0.03355364032142155
