,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
23,23,133.1306881835915,309.5901795848184,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,1.1127247198434,0.9778096084063386,0.015281558780069001,0.5193797044821449,2.81805087834705e-06,19.09236526098633,0.016607539177620975,4.6003210678182676
