,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
36,36,113.50605382946388,270.3409108765631,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.12759197825336124,0.9792847220136796,0.9619622656230152,0.7845600733156021,6.042967072882044e-05,32.899374900628985,0.4637090799273853,2.0296045132379255
