,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
22,22,177.11167007254997,397.5521433627353,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.22853579155110365,1.0,0.9999983923573882,0.6198427031401993,1.749906574890868e-10,35.38412805428324,0.07355481151968672,0.6707278066425505
