,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
24,24,120.48213354451833,284.293070306672,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.2824960258816595,1.0,1.0,0.6793724993289836,8.425202966804454e-06,45.346761763842075,0.09782364659758316,0.7752112177497043
