,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
1,1,247.18708995133713,537.7029831203096,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.5599351224435334,0.27,0.0,1.0,1.0,32.05194389201334,1.0,0.0
