,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
37,37,127.13547698139226,297.5997571804199,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.3559974321046628,0.34765513113908647,0.8110536239364728,0.8219872645004237,0.00010118113794599884,19.598098757795093,0.2602297253668544,1.707100280739017
