,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
35,35,168.23562952754182,379.800062272719,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.2705639068178399,1.0,0.3970962079373273,0.7319123300000764,0.00018543676725872135,46.047868828469774,0.21241933998676754,0.8122389134682139
