,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
39,39,231.05600910350717,505.4408214246497,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.9126993075417575,0.5634008663119909,4.099603618697292e-06,0.948133324930281,0.9077417925551029,32.70259560888417,0.45159309747698245,0.00665909684172433
