,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
17,17,148.6853452538111,340.6994937252576,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.3602548239176531,0.5712995726102609,0.8760635675661128,0.5604356750697583,1.9651647796491405e-05,45.295914705818475,0.8106606168221021,0.8281194871651939
