,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
3,3,142.85277988442306,329.0343629864815,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.25884915553973104,0.27,0.8407606372552509,0.7236614282141848,6.486398646733338e-05,31.412488404047632,0.002222919670971605,5.99849784860877
