,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
38,38,153.95736318991135,351.24352959745806,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.727668940533681,0.7112338480282064,0.8847478708434615,0.6355450158270999,3.0093517689765683e-06,11.79889695430832,0.10011263244755866,0.23026021975269576
