,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
8,8,153.81862657379003,350.9660563652154,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.15762833198413911,1.0,1.0,0.7939552953543125,2.166318102136966e-05,44.87897711644246,0.1420173513611787,0.8094588855148309
