,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
10,10,164.8543461411815,373.0374954999984,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.06543001900740558,0.999928235943896,0.9981228434196701,0.5837209010768061,7.326789148605216e-05,39.722758005406945,0.8901615527277495,1.2306422291096537
