,subject,nll,bic,model,alpha,gamma,eta,theta,phi,wd,w_p,beta
5,5,162.31193011669404,367.95266345102345,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-distance-dependent,0.16122374976111378,1.0,0.7053816795962452,0.7380430455964315,2.5781498518192224e-05,33.4278907788945,0.1962258668865112,0.8012546947312392
