,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
13,13,88.08820010335512,208.67300261993677,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,0.6449185055809018,0.6848187293320614,0.2923730233708043,0.5707794877796848,0.33325820141314055,5.468969153225631
