,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
7,7,123.55170532458101,279.60001306238854,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,0.4997069154432802,0.7475355718229979,0.7239011115981101,0.359063105481741,0.5485877309573182,8.26964562645887
