,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
30,30,122.0311490043631,276.5589004219527,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,0.7741671334983659,1.0,0.881932706999004,0.5315129238781025,0.3665741293132487,10.0
