,subject,nll,bic,model,w_p,eta,theta,lam,phi,beta
11,11,93.42118783251351,219.33897807825355,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-free,0.7935854284918751,0.972517003504986,0.5964019694435967,0.06246337389601214,0.7903404045862555,9.989978171631833
