,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
13,13,183.26411053606347,399.02482348535347,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.7998932986410022,0.9441079559261679,0.09063821051148163,0.12455158282849825,0.6454287494534765,4.0911170771877075
