,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
24,24,147.33068950722486,327.15798142767625,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.26803681714917266,1.0,0.4618522602276022,0.17351652553552324,0.6065185025188314,4.006547455693845
