,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
34,34,169.89854077900813,372.2936839712428,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.6418716047215977,0.9909900746492393,1.0,0.12025089750045284,0.04493350905474109,1.545936070936599
