,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
35,35,193.72537195277798,419.9473463187825,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,0.2551113420607291,1.0,0.3132585514812123,0.17048317480000993,0.6763124446868356,1.7686945661791225
