,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
43,43,220.8398498622354,474.17630213769735,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-free,1.061752283447449,1.0,0.1332441460074451,0.0,0.0,3.8700153694781467
