,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
43,43,141.75947708728594,321.4316569900028,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,1.1443181351001461,1.0,1.0,0.4199709564155788,0.9082605109000245,0.0,0.07280529980065624
