,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
3,3,113.1393234269548,264.1913496693405,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.26532047224277355,0.27322042204913327,0.41142892653897967,1.0,0.9549201987836736,0.0,10.0
