,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
36,36,95.79820952268413,229.5091218607992,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.13191271601662327,1.0,0.9992367699743571,1.0,0.9629028611524437,0.0,1.9067697004476656
