,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
26,26,68.73752216339147,175.3877471422139,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.41962605814471043,0.40948418511932744,1.0,1.0,0.09913280719732012,0.0,1.611028492487396
