,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
0,0,113.81391400860085,260.1244304304282,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.566967574022342,0.7030873755952868,0.32618254489535553,7.979421164490829e-05,48.18610102467829,4.4622442387053995
