,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
4,4,162.68527343524988,357.8671492837263,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.675355963526939,0.9832950151060111,0.6925372409425046,8.953078314709587e-05,38.05587266886212,1.6484446190349598
