,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
41,41,150.5710491838803,333.6387007809871,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.20730483318663884,0.8266925186138671,0.2539189891458517,0.004238770803297438,49.91210510282166,2.7914172360406098
