,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
1,1,130.19168216794694,292.8799667491204,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.7024038348891588,0.9929594083081708,0.9368273812850526,4.398465087792488e-06,24.77699854714621,2.262545273576796
