,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
43,43,158.31357628351026,349.12375498024704,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.21272512796430793,0.9662149157111174,0.6630954589044907,0.00014485516736185752,49.201176068101205,2.4041549644280567
