,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
12,12,131.5966251564468,295.68985272612014,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.8085896337079552,1.0,0.9596943440469107,4.030129206137536e-06,42.505981244487465,4.306795782119566
