,subject,nll,bic,model,w_p,eta,lam,phi,wd,beta
6,6,123.6367550190343,279.7701124512951,sb_int-additive_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.01950379100540793,0.8607387497040508,0.06042724165425135,9.15462356034415e-06,2.230029988870078,2.485538123524902
