,subject,nll,bic,model,w_p,phi,beta
41,41,236.4683455912412,489.1849923890956,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.5805787048769167,0.0,0.6412908566621489
