,subject,nll,bic,model,w_p,phi,beta
30,30,151.136512509272,318.5213262251572,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.7682931768532588,0.0,2.8387570421565744
