,subject,nll,bic,model,w_p,phi,beta
15,15,217.16518635616958,450.5786739189524,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.8233368548080898,0.0,1.0267530208764735
