,subject,nll,bic,model,w_p,phi,beta
2,2,155.22545534160065,326.69921188981453,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.8774585603292048,0.0,2.3750218628679525
