,subject,nll,bic,model,w_p,phi,beta
8,8,183.46444301948827,383.1771872455898,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.8706955926229984,0.0,1.5549152415610812
