,subject,nll,bic,model,w_p,phi,beta
17,17,195.42376050758202,407.09582222177727,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.6869440257163532,0.0,1.9695951714454438
