,subject,nll,bic,model,w_p,phi,beta
20,20,129.86936627635646,275.98703375932615,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.8063233933684807,0.0,4.473433836205547
