,subject,nll,bic,model,w_p,phi,beta
4,4,226.85836948273905,469.96504017209134,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.6841582750317365,0.0,0.49482635736299396
