,subject,nll,bic,model,w_p,phi,beta
38,38,215.93124074947292,448.1107827055591,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.4972265262584684,0.0,1.6205740292288398
