,subject,nll,bic,model,w_p,phi,beta
22,22,220.1601611746263,456.5686235558658,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.8460513525381003,0.0,1.1650464177375606
