,subject,nll,bic,model,w_p,phi,beta
34,34,207.95636107672465,432.16102336006253,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.5782187048687027,0.0,0.7686653517331802
