,subject,nll,bic,model,w_p,phi,beta
1,1,177.47252719041492,371.1933555874431,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-none_inh-free,0.7233950128444914,0.0,1.3960253822020292
