,subject,nll,bic,model,w_p,eta,theta,phi,beta
39,39,165.51420370974523,358.10890943051254,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.4234167228891402,0.7396844068933944,0.9289199411331196,0.024612598103605648,3.54263577202543
