,subject,nll,bic,model,w_p,eta,theta,phi,beta
19,19,187.0588038124776,401.1981096359773,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.5575553541842097,1.0,0.8704791877869271,0.041282764610679624,0.7738106893174242
