,subject,nll,bic,model,w_p,eta,theta,phi,beta
27,27,138.24281744095796,303.566136892938,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.8081417028402728,1.0,0.9137456634694772,0.038471741871854336,3.640164888168531
