,subject,nll,bic,model,w_p,eta,theta,phi,beta
23,23,138.0215525471122,303.1236071052465,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.4330290971346502,0.7856512180020757,0.8633845110824486,0.031836392136784006,2.10403986034717
