,subject,nll,bic,model,w_p,eta,theta,phi,beta
32,32,207.73296363725228,442.54642928552664,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.33994562819025215,1.0,0.8292165272670731,0.0011501248286572721,0.6887076326989359
