,subject,nll,bic,model,w_p,eta,theta,phi,beta
18,18,135.20540310352794,297.49130821807796,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.6846847373557852,1.0,0.8806284146916913,0.0033167601041334794,3.284184392068991
