,subject,nll,bic,model,w_p,eta,theta,phi,beta
13,13,151.0946551840047,329.26981237903146,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.5740894079650342,0.9018783145771746,0.8605648110025701,0.013537377284356151,1.4491644466385443
