,subject,nll,bic,model,w_p,eta,theta,phi,beta
17,17,143.68539593455642,314.4512938801349,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.6832738031146652,1.0,0.82650600739151,0.042058328134875644,2.2886828518128843
