,subject,nll,bic,model,w_p,eta,theta,phi,beta
10,10,159.2006851160986,345.4818722432193,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-none_inh-gaze-dependent,0.9420790754054748,1.0,0.8895393966477709,0.04745772067402583,2.6360769185950375
