,subject,nll,bic,model,w_p,eta,theta,phi,beta
1,1,144.78343611142253,316.64737423386714,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.7178164261577885,1.0,0.4512626555028373,0.0,1.2935747819302879
