,subject,nll,bic,model,w_p,eta,theta,phi,beta
7,7,160.02611578139818,347.1327335738184,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.49417135951061286,0.7994878561989761,0.6878556699132803,0.0,1.456392684290794
