,subject,nll,bic,model,w_p,eta,theta,phi,beta
12,12,152.48720628836458,332.0549145877512,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.7914316352804139,1.0,0.7116365881513423,0.0,2.3528225222071986
