,subject,nll,bic,model,w_p,eta,theta,phi,beta
4,4,205.8908976882608,438.86229738754366,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.6954739245772484,1.0,0.4527783209424675,0.0,0.513840973139308
