,subject,nll,bic,model,w_p,eta,theta,phi,beta
20,20,115.78363415043765,258.6477703118974,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-none_inh-free,0.8026538874163889,1.0,0.8945458880379944,0.0,3.514576488264743
